Date,SeasonType,Season,Week,Team,Opponent,HeAy,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TwoPointConversionReturns,OpponentTwoPointConversionReturns
2008-09-07,1,2008,1,KC,NE,AWAY,10,17,27,Gillette Stadium,Artificial,75,64,15,48,16,0,3,0,7,0,30,11,30:11:00,14,5,9,0,62,284,4.6,1,27,102,3.8,0,31,19,182,1,1,5.9,9.6,61.3,74.93,16,8,50,1,0,0,2,1,1,0,7,2,15,0,0,4,24,4,6,0,6,259,43.2,1,2,1,0,7,7,3,0,29,49,29:49:00,18,8,9,1,59,338,5.7,2,28,126,4.5,1,29,20,212,1,0,7.3,10.6,69,101.51,13,7,53.8,0,0,0,3,2,1,1,5,3,30,3,2,2,16,9,4,0,4,202,50.5,2,1,-1,50,0,-5,2,-2,21.4,12.9,11.4,66.7,100,5,-2,2,14.8,25.7,6.5,3,0,0,0,39.5,1,1,0,0,0,0,0,1,1,0,1,7,4,98,0,0,4,2,0,0,38.8,2,2,0,0,0,0,0,1,1,0,2,2,3,70,1,3,45,16,2,16,2,1,2,8,0,0,0,0,7,0,31,0,0,0,0,237,48,26,4,24,3,0,0,0,0,0,0,0,2,0,51,0,0,0,0,155,Chiefs,Sunday,35,31,0,0
2008-09-07,1,2008,1,NYJ,MIA,AWAY,20,14,34,Dolphins Stadium,Grass,88,59,14,36,-3,7,6,7,0,0,31,1,31:01:00,15,6,7,2,56,293,5.2,3,31,112,3.6,1,22,15,181,2,0,8.2,12.1,68.2,123.48,13,5,38.5,1,1,100,3,2,0,0,64,7,40,3,1,3,13,7,7,0,6,272,45.3,1,1,0,0,7,0,7,0,28,59,28:59:00,18,2,15,1,64,277,4.3,2,17,49,2.9,0,43,26,228,2,1,5.3,8.8,60.5,80.38,13,3,23.1,2,1,50,4,2,2,1,38,4,59,3,0,4,23,2,7,0,7,278,39.7,1,1,0,66.7,0,5,0,1,41.2,14.9,12,50,50,-5,0,-1,22.6,8,8.5,4,0,0,0,39,2,2,0,1,0,0,0,1,0,0,5,64,1,10,1,0,3,1,1,0,30.6,2,2,0,0,0,0,0,0,0,0,4,38,4,69,0,0,43,2,4,23,8,1,0,-2,0,0,0,0,20,0,10,0,0,0,0,234,37,16,3,13,2,2,1,0,0,0,0,0,25,0,21,0,0,0,0,214,Jets,Sunday,25,47,0,0
2008-09-07,1,2008,1,SEA,BUF,AWAY,10,34,44,Ralph Wilson Stadium,Artificial,66,65,11,39.5,0,0,7,3,0,0,28,41,28:41:00,16,4,11,1,67,252,3.8,1,21,85,4,0,41,17,167,1,1,4.1,9.8,41.5,51.58,16,3,18.8,1,0,0,1,0,1,0,54,5,30,2,1,5,23,2,4,0,11,450,40.9,2,0,-2,7,13,14,0,0,31,19,31:19:00,13,3,9,1,61,338,5.5,4,29,106,3.7,1,31,20,232,2,0,7.5,11.6,64.5,108.53,16,4,25,1,1,100,2,1,0,0,120,1,14,0,0,1,2,8,9,0,9,419,46.6,0,2,2,0,0,-6,-5,-4,13.8,6.2,10.9,50,0,6,5,4,42.9,17.4,3.1,3,2,2,0,30,1,1,0,0,0,0,0,1,1,0,4,54,4,106,0,0,6,2,1,0,40.6,4,4,0,0,0,0,0,3,2,1,6,120,1,27,1,0,43,26,1,2,7,0,0,0,0,0,1,0,21,0,39,0,0,0,0,330,38,19,5,23,10,2,1,0,0,0,0,1,63,0,27,0,0,0,0,365,Seahawks,Sunday,46,32,0,0
2008-09-07,1,2008,1,STL,PHI,AWAY,3,38,41,Lincoln Financial Field,Grass,80,49,11,44,7,0,0,0,3,0,24,50,24:50:00,8,1,6,1,45,166,3.7,0,15,36,2.4,0,26,14,130,0,0,5,9.3,53.8,67.79,11,0,0,0,0,0,0,0,0,0,-2,9,66,1,0,4,28,0,2,0,10,485,48.5,0,0,0,14,7,10,7,0,35,10,35:10:00,28,8,17,3,71,522,7.4,5,32,108,3.4,2,39,26,414,3,0,10.6,15.9,66.7,127.51,14,8,57.1,0,0,0,6,4,5,4,97,4,41,1,0,0,0,4,6,0,4,186,46.5,0,0,0,0,0,-4,-4,-4,6.2,0,13.3,66.7,80,4,4,4,40,13.3,0,2,1,1,0,38.8,0,0,0,0,0,0,0,1,1,0,1,2,5,90,0,0,7,4,2,0,42,5,5,0,0,0,0,0,1,1,0,9,97,1,15,0,0,46,12,0,0,2,1,0,0,0,0,0,0,0,0,22,0,0,0,0,388,29,8,4,27,7,1,0,0,0,0,0,0,60,0,15,0,0,0,0,168,Rams,Sunday,30,39,0,0
2008-09-07,1,2008,1,TB,NO,AWAY,20,24,44,Louisiana Superdome,Dome,87,69,0,43,3,7,3,3,7,0,28,28,28:28:00,18,4,14,0,63,352,5.6,2,20,146,7.3,0,41,24,206,1,1,5,8.6,58.5,69.77,12,2,16.7,1,0,0,3,1,1,1,66,7,66,0,0,2,15,6,4,0,8,353,44.1,1,1,0,7,0,10,7,0,31,32,31:32:00,16,5,11,0,60,438,7.3,3,27,101,3.7,0,32,23,337,3,1,10.5,14.7,71.9,124.09,13,5,38.5,0,0,0,1,0,0,0,12,7,51,1,0,1,6,7,2,0,7,310,44.3,1,1,0,33.3,100,-1,2,-1,14.8,18.2,4.7,0,0,1,-2,1,10,16.3,3,5,1,0,0,40.4,2,2,0,0,0,0,0,2,2,0,6,40,4,84,1,26,5,3,1,0,35.7,3,3,0,0,0,0,0,1,1,0,2,10,5,67,1,2,46,6,1,6,3,0,0,0,0,1,0,0,14,0,33,0,0,0,0,323,45,9,2,15,4,0,0,-17,0,0,0,0,10,0,22,0,0,0,0,250,Buccaneers,Sunday,43,33,0,0
2008-09-07,1,2008,1,ATL,DET,HOME,34,21,55,Georgia Dome,Dome,70,40,0,43,1,21,0,10,3,0,29,7,29:07:00,23,17,5,1,56,474,8.5,4,42,318,7.6,3,13,9,156,1,0,12,17.3,69.2,135.42,9,3,33.3,0,0,0,4,2,3,2,53,7,68,0,0,1,5,3,9,0,3,115,38.3,0,1,1,0,14,7,0,0,30,53,30:53:00,21,4,14,3,57,316,5.5,3,21,70,3.3,1,33,24,246,2,1,7.5,10.2,72.7,101.33,9,2,22.2,0,0,0,2,2,2,2,-8,5,30,1,0,3,16,3,3,0,6,255,42.5,1,0,-1,50,66.7,0,6,2,42.9,8.3,7.1,100,100,0,-6,-2,7.1,21.4,8.3,7,3,1,0,38.3,4,4,0,0,0,0,0,2,2,0,5,15,3,75,1,38,4,2,1,0,40,3,3,0,0,0,0,0,0,0,0,0,0,6,123,0,0,44,6,3,16,2,0,0,0,0,0,0,0,10,0,34,0,0,0,0,115,42,8,1,5,2,0,0,-8,0,0,0,0,0,0,27,0,0,0,0,240,Falcons,Sunday,14,36,0,0
2008-09-07,1,2008,1,BAL,CIN,HOME,17,10,27,M&T Bank Stadium,Artificial,78,85,7,41,0,7,3,7,0,0,36,15,36:15:00,21,12,8,1,75,358,4.8,2,46,229,5,2,29,15,129,0,0,4.4,8.6,51.7,63.72,17,9,52.9,1,0,0,2,0,2,0,72,8,58,2,2,0,0,5,6,0,5,241,48.2,2,2,0,0,3,0,7,0,23,45,23:45,8,1,5,2,50,154,3.1,1,24,70,2.9,0,24,9,84,0,1,3.5,9.3,37.5,30.56,13,2,15.4,2,0,0,1,0,0,0,11,5,40,1,1,2,10,2,4,0,7,316,45.1,2,2,0,0,0,3,2,2,25,19.2,0,0,0,-3,-2,-2,8.7,6.9,7.7,4,3,0,0,46,2,2,0,0,0,0,0,2,1,0,4,56,2,25,1,16,3,1,1,0,37.1,1,1,0,0,0,0,0,1,1,0,4,11,4,118,0,0,35,8,2,10,5,1,1,11,0,0,0,0,35,0,14,0,0,0,0,230,57,21,0,0,9,2,2,65,1,0,0,0,11,0,44,0,0,0,0,260,Ravens,Sunday,29,26,0,0
2008-09-07,1,2008,1,BUF,SEA,HOME,34,10,44,Ralph Wilson Stadium,Artificial,66,65,11,39.5,0,7,13,14,0,0,31,19,31:19:00,13,3,9,1,61,338,5.5,4,29,106,3.7,1,31,20,232,2,0,7.5,11.6,64.5,108.53,16,4,25,1,1,100,2,1,0,0,120,1,14,0,0,1,2,8,9,0,9,419,46.6,0,2,2,0,7,3,0,0,28,41,28:41:00,16,4,11,1,67,252,3.8,1,21,85,4,0,41,17,167,1,1,4.1,9.8,41.5,51.58,16,3,18.8,1,0,0,1,0,1,0,54,5,30,2,1,5,23,2,4,0,11,450,40.9,2,0,-2,50,0,6,5,4,42.9,17.4,3.1,0,0,-6,-5,-4,13.8,6.2,10.9,6,2,1,0,40.6,4,4,0,0,0,0,0,3,2,1,6,120,1,27,1,0,3,2,2,0,30,1,1,0,0,0,0,0,1,1,0,4,54,4,106,0,0,38,19,5,23,10,2,1,0,0,0,0,1,63,0,27,0,0,0,0,365,43,26,1,2,7,0,0,0,0,0,1,0,21,0,39,0,0,0,0,330,Bills,Sunday,32,46,0,0
2008-09-07,1,2008,1,CLE,DAL,HOME,10,28,38,Cleveland Browns Stadium,Grass,71,65,12,48.5,3,0,7,0,3,0,22,31,22:31,11,2,7,2,43,205,4.8,1,18,91,5.1,0,24,11,114,1,0,4.8,10.4,45.8,73.96,9,3,33.3,0,0,0,2,1,1,1,43,9,55,2,0,1,0,1,0,0,5,203,40.6,0,1,1,7,14,7,0,0,37,29,37:29:00,30,11,16,3,63,487,7.7,4,31,167,5.4,3,32,24,320,1,1,10,13.3,75,103.65,11,8,72.7,1,1,100,5,3,3,2,8,11,82,1,0,0,0,4,3,0,2,97,48.5,1,0,-1,50,100,-3,-3,-1,0,3.1,4,60,66.7,3,3,1,16.7,16,0,3,1,1,0,35,1,1,0,0,0,0,0,1,1,0,2,23,5,90,1,20,5,1,0,0,37,4,4,0,0,0,0,0,0,0,0,2,8,2,39,0,0,50,10,0,0,3,0,0,5,0,0,0,0,14,0,29,0,0,0,0,175,30,5,1,0,3,1,0,0,0,0,0,0,8,0,20,0,0,0,0,74,Browns,Sunday,25,32,0,0
2008-09-07,1,2008,1,IND,CHI,HOME,13,29,42,Lucas Oil Stadium,Artificial,74,51,12,44.5,-9.5,3,3,7,0,0,28,16,28:16:00,23,5,15,3,66,293,4.4,1,15,53,3.5,0,49,30,240,1,0,4.9,8,61.2,80.31,11,5,45.5,2,0,0,3,1,2,1,8,6,40,1,1,2,17,4,3,0,2,98,49,1,0,-1,7,8,7,7,0,31,44,31:44:00,17,9,7,1,62,319,5.1,3,39,183,4.7,2,21,13,136,0,0,6.5,10.5,61.9,80.65,16,10,62.5,0,0,0,2,1,2,1,25,7,60,1,0,2,14,5,6,1,5,178,35.6,0,1,1,33.3,50,-1,-3,0,7.7,17.4,3.9,50,50,1,3,0,40,9.8,8.7,5,2,0,0,36.5,1,1,0,0,0,0,0,2,2,0,1,8,5,101,0,0,5,2,0,0,34,3,3,0,0,0,0,0,2,2,0,1,25,5,90,0,0,52,21,2,14,1,1,0,0,0,0,0,0,8,0,25,0,0,0,0,73,42,6,2,17,5,1,1,21,1,0,0,0,25,0,28,0,0,0,0,170,Colts,Sunday,51,23,0,0
2008-09-07,1,2008,1,MIA,NYJ,HOME,14,20,34,Dolphins Stadium,Grass,88,59,14,36,3,0,7,0,7,0,28,59,28:59:00,18,2,15,1,64,277,4.3,2,17,49,2.9,0,43,26,228,2,1,5.3,8.8,60.5,80.38,13,3,23.1,2,1,50,4,2,2,1,38,4,59,3,0,4,23,2,7,0,7,278,39.7,1,1,0,7,6,7,0,0,31,1,31:01:00,15,6,7,2,56,293,5.2,3,31,112,3.6,1,22,15,181,2,0,8.2,12.1,68.2,123.48,13,5,38.5,1,1,100,3,2,0,0,64,7,40,3,1,3,13,7,7,0,6,272,45.3,1,1,0,50,50,-5,0,-1,22.6,8,8.5,66.7,0,5,0,1,41.2,14.9,12,3,1,1,0,30.6,2,2,0,0,0,0,0,0,0,0,4,38,4,69,0,0,4,0,0,0,39,2,2,0,1,0,0,0,1,0,0,5,64,1,10,1,0,37,16,3,13,2,2,1,0,0,0,0,0,25,0,21,0,0,0,0,214,43,2,4,23,8,1,0,-2,0,0,0,0,20,0,10,0,0,0,0,234,Dolphins,Sunday,47,25,0,0
2008-09-07,1,2008,1,NE,KC,HOME,17,10,27,Gillette Stadium,Artificial,75,64,15,48,-16,0,7,7,3,0,29,49,29:49:00,18,8,9,1,59,338,5.7,2,28,126,4.5,1,29,20,212,1,0,7.3,10.6,69,101.51,13,7,53.8,0,0,0,3,2,1,1,5,3,30,3,2,2,16,9,4,0,4,202,50.5,2,1,-1,0,3,0,7,0,30,11,30:11:00,14,5,9,0,62,284,4.6,1,27,102,3.8,0,31,19,182,1,1,5.9,9.6,61.3,74.93,16,8,50,1,0,0,2,1,1,0,7,2,15,0,0,4,24,4,6,0,6,259,43.2,1,2,1,66.7,100,5,-2,2,14.8,25.7,6.5,50,0,-5,2,-2,21.4,12.9,11.4,4,2,0,0,38.8,2,2,0,0,0,0,0,1,1,0,2,2,3,70,1,3,3,0,0,0,39.5,1,1,0,0,0,0,0,1,1,0,1,7,4,98,0,0,48,26,4,24,3,0,0,0,0,0,0,0,2,0,51,0,0,0,0,155,45,16,2,16,2,1,2,8,0,0,0,0,7,0,31,0,0,0,0,237,Patriots,Sunday,31,35,0,0
2008-09-07,1,2008,1,NO,TB,HOME,24,20,44,Louisiana Superdome,Dome,87,69,0,43,-3,7,0,10,7,0,31,32,31:32:00,16,5,11,0,60,438,7.3,3,27,101,3.7,0,32,23,337,3,1,10.5,14.7,71.9,124.09,13,5,38.5,0,0,0,1,0,0,0,12,7,51,1,0,1,6,7,2,0,7,310,44.3,1,1,0,7,3,3,7,0,28,28,28:28:00,18,4,14,0,63,352,5.6,2,20,146,7.3,0,41,24,206,1,1,5,8.6,58.5,69.77,12,2,16.7,1,0,0,3,1,1,1,66,7,66,0,0,2,15,6,4,0,8,353,44.1,1,1,0,0,0,1,-2,1,10,16.3,3,33.3,100,-1,2,-1,14.8,18.2,4.7,5,3,1,0,35.7,3,3,0,0,0,0,0,1,1,0,2,10,5,67,1,2,5,1,0,0,40.4,2,2,0,0,0,0,0,2,2,0,6,40,4,84,1,26,45,9,2,15,4,0,0,-17,0,0,0,0,10,0,22,0,0,0,0,250,46,6,1,6,3,0,0,0,0,1,0,0,14,0,33,0,0,0,0,323,Saints,Sunday,33,43,0,0
2008-09-07,1,2008,1,PHI,STL,HOME,38,3,41,Lincoln Financial Field,Grass,80,49,11,44,-7,14,7,10,7,0,35,10,35:10:00,28,8,17,3,71,522,7.4,5,32,108,3.4,2,39,26,414,3,0,10.6,15.9,66.7,127.51,14,8,57.1,0,0,0,6,4,5,4,97,4,41,1,0,0,0,4,6,0,4,186,46.5,0,0,0,0,0,0,3,0,24,50,24:50:00,8,1,6,1,45,166,3.7,0,15,36,2.4,0,26,14,130,0,0,5,9.3,53.8,67.79,11,0,0,0,0,0,0,0,0,0,-2,9,66,1,0,4,28,0,2,0,10,485,48.5,0,0,0,66.7,80,4,4,4,40,13.3,0,0,0,-4,-4,-4,6.2,0,13.3,7,4,2,0,42,5,5,0,0,0,0,0,1,1,0,9,97,1,15,0,0,2,1,1,0,38.8,0,0,0,0,0,0,0,1,1,0,1,2,5,90,0,0,29,8,4,27,7,1,0,0,0,0,0,0,60,0,15,0,0,0,0,168,46,12,0,0,2,1,0,0,0,0,0,0,0,0,22,0,0,0,0,388,Eagles,Sunday,39,30,0,0
2008-09-07,1,2008,1,PIT,HOU,HOME,38,17,55,Heinz Field,Grass,72,47,11,43.5,-7,7,14,14,3,0,31,31,31:31:00,21,10,9,2,59,305,5.2,5,39,183,4.7,3,18,13,122,2,0,6.8,9.4,72.2,127.55,10,6,60,0,0,0,5,5,1,1,3,4,41,3,1,2,15,6,9,0,3,129,43,1,3,2,0,3,0,14,0,28,29,28:29:00,20,5,13,2,58,234,4,2,20,75,3.8,1,33,25,159,1,2,4.8,6.4,75.8,70.14,10,3,30,1,0,0,3,2,2,2,5,5,43,1,1,5,43,1,5,0,4,173,43.2,3,1,-2,100,100,5,4,3,45,15.8,10,66.7,100,-5,-4,-3,12.8,5,13.2,7,2,1,0,41.3,5,5,0,0,0,0,0,1,1,0,1,3,4,79,2,6,4,0,0,0,39,2,2,0,0,0,0,0,1,1,0,2,5,6,112,0,0,43,21,5,43,2,1,1,0,0,0,0,0,0,0,27,0,0,0,0,124,44,17,2,15,2,2,1,41,0,0,0,0,5,0,28,0,0,0,0,156,Steelers,Sunday,20,38,0,0
2008-09-07,1,2008,1,SD,CAR,HOME,24,26,50,Qualcomm Stadium,Grass,81,63,8,43,-10,0,7,3,14,0,27,58,27:58:00,17,6,10,1,55,316,5.7,3,27,105,3.9,0,27,17,211,3,0,7.8,12.4,63,124.15,12,4,33.3,1,1,100,2,1,1,1,12,2,12,1,1,1,6,3,5,0,5,238,47.6,1,1,0,0,9,7,10,0,32,2,32:02:00,20,7,12,1,71,388,5.5,2,29,142,4.9,0,41,23,246,1,0,6,10.7,56.1,81.96,15,5,33.3,2,1,50,4,1,2,0,16,6,29,1,1,1,1,2,1,0,3,144,48,1,1,0,50,100,1,4,0,17.2,7.1,3.6,25,0,-1,-4,0,3.7,7.1,2.4,5,0,0,0,40.4,3,3,0,0,0,0,0,1,1,0,1,12,2,61,0,0,6,6,4,0,44,2,2,0,0,0,0,0,4,4,0,3,16,5,99,0,0,52,21,1,1,5,1,1,0,0,0,0,0,12,0,41,0,0,0,0,202,41,11,1,6,4,1,1,31,1,0,0,0,10,0,27,0,0,0,0,132,Chargers,Sunday,28,42,0,0
2008-09-07,1,2008,1,SF,ARI,HOME,13,23,36,Candlestick Park,Grass,70,70,20,41.5,2.5,7,3,0,3,0,22,55,22:55,13,3,9,1,44,291,6.6,1,20,108,5.4,1,20,14,183,0,1,9.2,13.1,70,77.71,8,3,37.5,0,0,0,1,0,0,0,0,3,20,5,4,4,12,7,4,0,2,87,43.5,5,0,-5,3,7,10,3,0,37,5,37:05:00,18,7,10,1,72,285,4,2,39,109,2.8,1,30,19,176,1,0,5.9,9.3,63.3,90.42,16,5,31.2,3,2,66,7,2,3,1,45,4,40,0,0,3,21,4,3,0,4,180,45,0,5,5,0,0,3,1,-1,10.3,21.2,16.7,28.6,33.3,-3,-1,1,15,16.7,9.1,4,1,1,0,35,1,1,0,0,0,0,0,2,2,0,0,0,4,64,0,0,6,4,2,0,45,2,2,0,0,0,0,0,4,3,0,1,17,3,39,1,28,46,19,3,21,7,0,0,0,0,0,0,0,0,0,44,0,0,0,0,70,31,10,4,12,1,3,4,16,0,0,0,0,17,0,19,0,0,0,0,180,49ers,Sunday,24,33,0,0
2008-09-07,1,2008,1,TEN,JAX,HOME,17,10,27,LP Field,Grass,78,58,0,37,3,3,7,0,7,0,28,40,28:40:00,14,7,6,1,57,309,5.4,2,32,137,4.3,1,24,14,172,1,2,7.2,12.3,58.3,59.72,13,3,23.1,1,0,0,2,2,2,2,16,5,36,1,0,1,3,11,8,0,7,300,42.9,2,3,1,0,7,0,3,0,31,20,31:20:00,13,1,11,1,59,189,3.2,1,17,33,1.9,0,35,23,156,1,2,4.5,6.8,65.7,61.13,14,5,35.7,1,1,100,4,1,2,1,68,6,50,1,1,7,59,1,4,0,6,222,37,3,2,-1,100,100,10,4,6,47.1,26.2,4,25,50,-10,-4,-6,12.5,4,16.7,4,1,0,0,30.7,2,2,0,0,0,0,0,1,1,0,2,15,2,33,2,1,3,1,0,0,31.2,1,1,0,0,0,0,0,2,1,0,2,45,4,138,2,23,43,14,7,60,5,1,1,0,0,0,0,0,8,0,21,0,0,0,0,215,45,13,1,3,2,1,0,0,0,0,0,0,29,0,51,0,0,0,0,187,Titans,Sunday,25,42,0,0
2008-09-08,1,2008,1,DEN,OAK,AWAY,41,14,55,McAfee Coliseum,Grass,60,84,13,41.5,-1.5,7,10,10,14,0,29,50,29:50:00,24,10,10,4,59,441,7.5,5,34,141,4.1,3,25,16,300,2,0,12,18.8,64,132.08,10,5,50,0,0,0,4,3,4,3,19,3,15,1,0,0,0,3,5,0,2,80,40,0,1,1,0,0,0,14,0,30,10,30:10:00,15,5,10,0,59,307,5.2,2,30,150,5,0,26,17,157,2,0,6,9.2,65.4,107.37,12,2,16.7,4,3,75,3,2,2,1,3,10,96,3,1,3,23,1,0,0,5,255,51,1,0,-1,75,75,2,5,3,16.7,10.3,0,66.7,50,-2,-5,-3,0,4,10.3,8,4,2,0,38.5,5,5,0,0,0,0,0,2,2,0,2,19,2,28,0,0,3,1,1,0,39.2,2,2,0,0,0,0,0,0,0,0,2,3,6,154,0,0,42,11,2,13,2,0,1,0,0,0,0,0,11,0,17,0,0,0,0,77,34,14,0,0,0,1,0,-15,0,0,0,0,2,0,58,0,0,0,0,196,Broncos,Monday,25,29,0,0
2008-09-08,1,2008,1,MIN,GB,AWAY,19,24,43,Lambeau Field,Grass,58,66,5,38.5,3,0,3,3,13,0,32,1,32:01:00,21,10,7,4,69,355,5.1,2,33,187,5.7,1,35,16,168,1,1,4.8,10.5,45.7,57.8,16,7,43.8,2,2,100,3,1,1,1,13,9,42,0,0,1,10,2,5,0,5,217,43.4,1,0,-1,0,10,7,7,0,27,59,27:59:00,15,8,6,1,49,317,6.5,3,27,139,5.1,1,22,18,178,1,0,8.1,9.9,81.8,115.53,10,4,40,0,0,0,3,2,2,2,85,12,118,2,0,0,0,8,1,0,5,226,45.2,0,1,1,33.3,100,-6,4,-1,18.5,9.1,2.8,66.7,100,6,-4,1,3,22.2,0,5,0,0,0,27.8,1,1,0,1,0,0,0,2,2,0,4,13,3,60,0,0,5,5,2,0,42.6,3,3,0,0,0,0,0,2,1,1,3,78,4,92,1,7,38,12,0,0,1,1,0,0,0,0,1,0,9,0,22,0,0,0,0,139,46,11,1,10,6,0,0,0,0,0,0,1,76,0,24,0,0,0,0,213,Vikings,Monday,36,22,0,0
